iter	Logloss
488	0.0007330510999
489	0.0007330454504
490	0.0007330428824
491	0.0007330428824
492	0.0007330428824
493	0.0007330428824
494	0.00073304479
495	0.0007330386269
496	0.0007330275479
497	0.0007330327572
498	0.0007330153683
499	0.0007330144145
500	0.000733009572
501	0.000733001061
502	0.000733010159
503	0.0007330048029
504	0.0007330137542
505	0.0007329954114
506	0.0007330041426
507	0.0007329900554
508	0.0007330021616
509	0.0007329927701
510	0.0007329995202
511	0.0007329936505
512	0.0007330003527
513	0.0007329911814
514	0.0007329826703
515	0.0007329826703
516	0.0007329826703
517	0.0007329729854
518	0.0007329757001
519	0.0007329744528
520	0.0007329781213
521	0.0007329736457
522	0.0007329791485
523	0.00073296895
524	0.0007329696103
525	0.000732963007
526	0.0007329737191
527	0.0007329644744
528	0.0007329686565
529	0.0007329771675
530	0.0007329662353
531	0.0007329612461
532	0.0007329635939
533	0.0007329637407
534	0.0007329451045
535	0.0007329550095
536	0.0007329565503
537	0.000732950754
538	0.0007329571373
539	0.0007329433436
540	0.0007329430501
541	0.0007329441506
542	0.0007329440773
543	0.0007329424631
544	0.0007329318977
545	0.0007329357864
546	0.0007329341722
547	0.00073294283
548	0.0007329271286
549	0.0007329321912
550	0.0007329225062
551	0.0007329309439
552	0.0007329294031
553	0.0007329367402
554	0.0007329269085
555	0.0007329255144
556	0.0007329187643
557	0.0007329513156
558	0.0007329382555
559	0.0007329258559
560	0.0007329344403
561	0.0007329312853
562	0.0007329316522
563	0.000732928057
564	0.000732937155
565	0.0007329270298
566	0.0007329224074
567	0.0007329107415
568	0.0007329126491
569	0.0007329114018
570	0.0007329235814
571	0.0007329191791
572	0.0007328908834
573	0.0007329015956
574	0.0007329156828
575	0.0007328856007
576	0.000732895946
577	0.0007329007151
578	0.0007328850137
579	0.0007328946987
580	0.0007329038701
581	0.0007328943318
582	0.0007328954324
583	0.0007328794376
584	0.0007328843534
585	0.0007328784837
586	0.0007328800979
587	0.0007328831795
588	0.0007328671367
589	0.000732865229
590	0.0007328622942
591	0.0007328675769
592	0.0007328611936
593	0.000732846813
594	0.0007328512152
595	0.0007328339731
596	0.0007328440249
597	0.0007328479869
598	0.0007328257555
599	0.0007328385954
600	0.0007328392049
601	0.0007328320879
602	0.0007328291531
603	0.0007328294466
604	0.0007328499904
605	0.0007328262183
606	0.0007328236503
607	0.000732817854
608	0.0007328099299
609	0.0007328017858
610	0.0007328018591
611	0.0007328009787
612	0.0007327922476
613	0.0007327852773
614	0.0007327895328
615	0.0007327921008
616	0.0007327844703
617	0.0007327717771
618	0.0007327811686
619	0.0007327770598
620	0.0007327810218
621	0.0007327781604
622	0.0007327836377
623	0.0007327836377
624	0.0007327836377
625	0.0007327836377
626	0.0007327836377
627	0.0007327836377
628	0.0007327836377
629	0.0007327836377
630	0.0007327836377
631	0.0007327836377
632	0.0007327836377
633	0.0007327836377
634	0.0007327836377
635	0.0007327836377
636	0.0007327836377
637	0.0007327836377
638	0.0007327836377
639	0.0007327836377
640	0.0007327836377
641	0.0007327836377
642	0.0007327836377
643	0.0007327836377
644	0.0007327836377
645	0.0007327836377
646	0.0007327836377
647	0.0007327836377
648	0.0007327836377
649	0.0007327836377
650	0.0007327836377
651	0.0007327836377
652	0.0007327836377
653	0.0007327836377
654	0.0007327836377
655	0.0007327836377
656	0.0007327836377
657	0.0007327836377
658	0.0007327836377
659	0.0007327515013
660	0.0007327515013
661	0.0007327515013
662	0.0007327515013
663	0.0007327515013
664	0.0007327515013
665	0.0007327515013
666	0.0007327515013
667	0.0007327515013
668	0.0007327515013
669	0.0007327515013
670	0.0007327515013
671	0.0007327515013
672	0.0007327515013
673	0.0007327515013
674	0.0007327515013
675	0.0007327515013
676	0.0007327515013
677	0.0007327515013
678	0.0007327515013
679	0.0007327515013
680	0.0007327515013
681	0.0007327515013
682	0.0007327515013
683	0.0007327515013
684	0.0007327515013
685	0.0007327515013
686	0.0007327515013
687	0.0007327515013
688	0.0007327515013
689	0.0007327515013
690	0.0007327515013
691	0.0007327515013
692	0.0007327515013
693	0.0007327515013
694	0.0007327515013
695	0.0007327515013
696	0.0007327515013
697	0.0007327515013
698	0.0007327515013
699	0.0007327515013
700	0.0007327515013
701	0.0007327515013
702	0.0007327515013
703	0.0007327515013
704	0.0007327515013
705	0.0007327515013
706	0.0007327515013
707	0.0007327515013
708	0.0007327515013
709	0.0007327515013
710	0.0007327515013
711	0.0007327515013
712	0.0007327515013
713	0.0007327515013
714	0.0007327515013
715	0.0007327515013
716	0.0007327515013
717	0.0007327515013
718	0.0007327515013
719	0.0007327515013
720	0.0007327515013
721	0.0007327515013
722	0.0007327515013
723	0.0007327515013
724	0.0007327515013
725	0.0007327515013
726	0.0007327515013
727	0.0007327515013
728	0.0007327515013
729	0.0007327515013
730	0.0007327515013
731	0.0007327515013
732	0.0007327515013
733	0.0007327515013
734	0.0007327515013
735	0.0007327515013
736	0.0007327515013
737	0.0007327515013
738	0.0007327515013
739	0.0007327515013
740	0.0007327515013
741	0.0007327515013
742	0.0007327515013
743	0.0007327515013
744	0.0007327515013
745	0.0007327515013
746	0.0007327515013
747	0.0007327515013
748	0.0007327515013
749	0.0007327515013
750	0.0007327515013
751	0.0007327515013
752	0.0007327515013
753	0.0007327515013
754	0.0007327515013
755	0.0007327515013
756	0.0007327515013
757	0.0007327515013
758	0.0007327515013
759	0.0007327515013
760	0.0007327515013
761	0.0007327515013
762	0.0007327515013
763	0.0007327515013
764	0.0007327515013
765	0.0007327515013
766	0.0007327515013
767	0.0007327515013
768	0.0007327515013
769	0.0007327515013
770	0.0007327515013
771	0.0007327515013
772	0.0007327515013
773	0.0007327515013
774	0.0007327515013
775	0.0007327515013
776	0.0007327515013
777	0.0007327515013
778	0.0007327515013
779	0.0007327515013
780	0.0007327515013
781	0.0007327515013
782	0.0007327515013
783	0.0007327515013
784	0.0007327515013
785	0.0007327515013
786	0.0007327515013
787	0.0007327515013
788	0.0007327515013
789	0.0007327515013
790	0.0007327515013
791	0.0007327515013
792	0.0007327515013
793	0.0007327515013
794	0.0007327515013
795	0.0007327515013
796	0.0007327515013
797	0.0007327515013
798	0.0007327515013
799	0.0007327515013
800	0.0007327515013
801	0.0007327515013
802	0.0007327515013
803	0.0007327515013
804	0.0007327515013
805	0.0007327515013
806	0.0007327515013
807	0.0007327515013
808	0.0007327515013
809	0.0007327515013
810	0.0007327515013
811	0.0007327515013
812	0.0007327515013
813	0.0007327515013
814	0.0007327515013
815	0.0007327515013
816	0.0007327515013
817	0.0007327515013
818	0.0007327515013
819	0.0007327515013
820	0.0007327515013
821	0.0007327515013
822	0.0007327515013
823	0.0007327515013
824	0.0007327515013
825	0.0007327515013
826	0.0007327515013
827	0.0007327515013
828	0.0007327515013
829	0.0007327515013
830	0.0007327515013
831	0.0007327515013
832	0.0007327515013
833	0.0007327515013
834	0.0007327515013
835	0.0007327515013
836	0.0007327515013
837	0.0007327515013
838	0.0007327515013
839	0.0007327515013
840	0.0007327515013
841	0.0007327515013
842	0.0007327515013
843	0.0007327515013
844	0.0007327515013
845	0.0007327515013
846	0.0007327515013
847	0.0007327515013
848	0.0007327515013
849	0.0007327515013
850	0.0007327515013
851	0.0007327515013
852	0.0007327515013
853	0.0007327515013
854	0.0007327515013
855	0.0007327515013
856	0.0007327515013
857	0.0007327515013
858	0.0007327515013
859	0.0007327515013
860	0.0007327515013
861	0.0007327515013
862	0.0007327515013
863	0.0007327515013
864	0.0007327515013
865	0.0007327515013
866	0.0007327515013
867	0.0007327515013
868	0.0007327515013
869	0.0007327515013
870	0.0007327515013
871	0.0007327515013
872	0.0007327515013
873	0.0007327515013
874	0.0007327515013
875	0.0007327515013
876	0.0007327515013
877	0.0007327515013
878	0.0007327515013
879	0.0007327515013
880	0.0007327515013
881	0.0007327515013
882	0.0007327515013
883	0.0007327515013
884	0.0007327515013
885	0.0007327515013
886	0.0007327515013
887	0.0007327515013
888	0.0007327515013
889	0.0007327515013
890	0.0007327515013
891	0.0007327515013
892	0.0007327515013
893	0.0007327515013
894	0.0007327515013
895	0.0007327515013
896	0.0007327515013
897	0.0007327515013
898	0.0007327515013
899	0.0007327515013
900	0.0007327515013
901	0.0007327515013
902	0.0007327515013
903	0.0007327515013
904	0.0007327515013
905	0.0007327515013
906	0.0007327515013
907	0.0007327515013
908	0.0007327515013
909	0.0007327515013
910	0.0007327515013
911	0.0007327515013
912	0.0007327515013
913	0.0007327515013
914	0.0007327515013
915	0.0007327515013
916	0.0007327515013
917	0.0007327515013
918	0.0007327515013
919	0.0007327515013
920	0.0007327515013
921	0.0007327515013
922	0.0007327515013
923	0.0007327515013
924	0.0007327515013
925	0.0007327515013
926	0.0007327515013
927	0.0007327515013
928	0.0007327515013
929	0.0007327515013
930	0.0007327515013
931	0.0007327515013
932	0.0007327515013
933	0.0007327515013
934	0.0007327515013
935	0.0007327515013
936	0.0007327515013
937	0.0007327515013
938	0.0007327515013
939	0.0007327515013
940	0.0007327515013
941	0.0007327515013
942	0.0007327515013
943	0.0007327515013
944	0.0007327515013
945	0.0007327515013
946	0.0007327515013
947	0.0007327515013
948	0.0007327515013
949	0.0007327515013
950	0.0007327515013
951	0.0007327515013
952	0.0007327515013
953	0.0007327515013
954	0.0007327515013
955	0.0007327515013
956	0.0007327515013
957	0.0007327515013
958	0.0007327515013
959	0.0007327515013
960	0.0007327515013
961	0.0007327515013
962	0.0007327515013
963	0.0007327515013
964	0.0007327515013
965	0.0007327515013
966	0.0007327515013
967	0.0007327515013
968	0.0007327515013
969	0.0007327515013
970	0.0007327515013
971	0.0007327515013
972	0.0007327515013
973	0.0007327515013
974	0.0007327515013
975	0.0007327515013
976	0.0007327515013
977	0.0007327515013
978	0.0007327515013
979	0.0007327515013
980	0.0007327515013
981	0.0007327515013
982	0.0007327515013
983	0.0007327515013
984	0.0007327515013
985	0.0007327515013
986	0.0007327515013
987	0.0007327515013
988	0.0007327515013
989	0.0007327515013
990	0.0007327515013
991	0.0007327515013
992	0.0007327515013
993	0.0007327515013
994	0.0007327313243
995	0.0007327266286
996	0.0007327266286
997	0.0007327266286
998	0.0007327266286
999	0.0007327266286
